@relation 'Crafting materials-weka.filters.unsupervised.attribute.Remove-R1-11'

@attribute p_change_day0_to_day1 numeric
@attribute p_change_day1_to_day2 numeric
@attribute p_change_day2_to_day3 numeric
@attribute p_change_day3_to_day4 numeric
@attribute p_change_day4_to_day5 numeric
@attribute p_change_day5_to_day6 numeric
@attribute p_change_day6_to_day7 numeric
@attribute p_change_day7_to_day8 numeric
@attribute p_change_day8_to_day9 numeric
@attribute p_change_day9_to_day10 numeric
@attribute p_change_day10_to_day11 numeric
@attribute p_change_day11_to_day12 numeric
@attribute p_change_day12_to_day13 numeric
@attribute p_change_day13_to_day14 numeric
@attribute p_change_day14_to_day15 numeric
@attribute p_change_day15_to_day16 numeric
@attribute p_change_day16_to_day17 numeric
@attribute p_change_day17_to_day18 numeric
@attribute p_change_day18_to_day19 numeric
@attribute p_change_day19_to_day20 numeric
@attribute p_change_day20_to_day21 numeric
@attribute p_change_day21_to_day22 numeric
@attribute p_change_day22_to_day23 numeric
@attribute p_change_day23_to_day24 numeric
@attribute p_change_day24_to_day25 numeric
@attribute p_change_day25_to_day26 numeric
@attribute p_change_day26_to_day27 numeric
@attribute p_change_day27_to_day28 numeric
@attribute p_change_day28_to_day29 numeric

@data
-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481,2.272727,0.763359,-1.503759,2.307692,4.83871,3.333333,3.448276,0,2.654867,-3.418803,-3.305785,-4.724409,0,-3.787879,1.538462,1.5625,0,-3.030303,2.325581,0,3.2
2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481,2.272727,0.763359,-1.503759,2.307692,4.83871,3.333333,3.448276,0,2.654867,-3.418803,-3.305785,-4.724409,0,-3.787879,1.538462,1.5625,0,-3.030303,2.325581,0
0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481,2.272727,0.763359,-1.503759,2.307692,4.83871,3.333333,3.448276,0,2.654867,-3.418803,-3.305785,-4.724409,0,-3.787879,1.538462,1.5625,0,-3.030303,2.325581
1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481,2.272727,0.763359,-1.503759,2.307692,4.83871,3.333333,3.448276,0,2.654867,-3.418803,-3.305785,-4.724409,0,-3.787879,1.538462,1.5625,0,-3.030303
2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481,2.272727,0.763359,-1.503759,2.307692,4.83871,3.333333,3.448276,0,2.654867,-3.418803,-3.305785,-4.724409,0,-3.787879,1.538462,1.5625,0
2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481,2.272727,0.763359,-1.503759,2.307692,4.83871,3.333333,3.448276,0,2.654867,-3.418803,-3.305785,-4.724409,0,-3.787879,1.538462,1.5625
3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481,2.272727,0.763359,-1.503759,2.307692,4.83871,3.333333,3.448276,0,2.654867,-3.418803,-3.305785,-4.724409,0,-3.787879,1.538462
1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481,2.272727,0.763359,-1.503759,2.307692,4.83871,3.333333,3.448276,0,2.654867,-3.418803,-3.305785,-4.724409,0,-3.787879
3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481,2.272727,0.763359,-1.503759,2.307692,4.83871,3.333333,3.448276,0,2.654867,-3.418803,-3.305785,-4.724409,0
0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481,2.272727,0.763359,-1.503759,2.307692,4.83871,3.333333,3.448276,0,2.654867,-3.418803,-3.305785,-4.724409
-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481,2.272727,0.763359,-1.503759,2.307692,4.83871,3.333333,3.448276,0,2.654867,-3.418803,-3.305785
4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481,2.272727,0.763359,-1.503759,2.307692,4.83871,3.333333,3.448276,0,2.654867,-3.418803
-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481,2.272727,0.763359,-1.503759,2.307692,4.83871,3.333333,3.448276,0,2.654867
2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481,2.272727,0.763359,-1.503759,2.307692,4.83871,3.333333,3.448276,0
1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481,2.272727,0.763359,-1.503759,2.307692,4.83871,3.333333,3.448276
-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481,2.272727,0.763359,-1.503759,2.307692,4.83871,3.333333
-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481,2.272727,0.763359,-1.503759,2.307692,4.83871
0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481,2.272727,0.763359,-1.503759,2.307692
2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481,2.272727,0.763359,-1.503759
0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481,2.272727,0.763359
-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481,2.272727
0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781,1.481481
-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286,2.189781
-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424,-0.714286
-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0,-0.719424
1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188,0
4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601,3.623188
5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766,-1.398601
5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551,-2.12766
5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225,2.898551
5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601,0.704225
5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621,1.398601
5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564,2.758621
5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974,2.684564
5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734,3.267974
5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708,1.898734
5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802,3.726708
5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238,0.598802
5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617,-0.595238
5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138,4.191617
4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181,-1.724138
-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286,2.339181
-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798,1.714286
0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859,-0.561798
2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395,-2.824859
4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173,0.581395
3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0,2.890173
2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191,0
4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0,-2.247191
2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989,0
4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605,-4.022989
-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182,-1.197605
-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568,-1.818182
-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049,1.234568
-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558,4.878049
-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862,5.232558
5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602,5.524862
4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637,5.235602
0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679,5.472637
-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166,5.188679
-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383,5.381166
-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158,5.106383
0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5,5.263158
2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205,5
-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481,5.128205
-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013,5.226481
-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447,5.298013
-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617,5.031447
-2.931596,-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701,4.191617
-0.33557,-2.931596,-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482,-4.597701
1.010101,-0.33557,-2.931596,-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0,-5.120482
-0.666667,1.010101,-0.33557,-2.931596,-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683,0
0.33557,-0.666667,1.010101,-0.33557,-2.931596,-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365,2.539683
-4.013378,0.33557,-0.666667,1.010101,-0.33557,-2.931596,-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567,4.334365
-4.181185,-4.013378,0.33557,-0.666667,1.010101,-0.33557,-2.931596,-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143,3.857567
-4,-4.181185,-4.013378,0.33557,-0.666667,1.010101,-0.33557,-2.931596,-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444,2.857143
-0.378788,-4,-4.181185,-4.013378,0.33557,-0.666667,1.010101,-0.33557,-2.931596,-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532,4.444444
-3.802281,-0.378788,-4,-4.181185,-4.013378,0.33557,-0.666667,1.010101,-0.33557,-2.931596,-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561,2.925532
-2.371542,-3.802281,-0.378788,-4,-4.181185,-4.013378,0.33557,-0.666667,1.010101,-0.33557,-2.931596,-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192,4.909561
-4.048583,-2.371542,-3.802281,-0.378788,-4,-4.181185,-4.013378,0.33557,-0.666667,1.010101,-0.33557,-2.931596,-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319,-4.187192
-1.265823,-4.048583,-2.371542,-3.802281,-0.378788,-4,-4.181185,-4.013378,0.33557,-0.666667,1.010101,-0.33557,-2.931596,-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973,-4.884319
-2.991453,-1.265823,-4.048583,-2.371542,-3.802281,-0.378788,-4,-4.181185,-4.013378,0.33557,-0.666667,1.010101,-0.33557,-2.931596,-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618,-2.972973
-2.643172,-2.991453,-1.265823,-4.048583,-2.371542,-3.802281,-0.378788,-4,-4.181185,-4.013378,0.33557,-0.666667,1.010101,-0.33557,-2.931596,-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476,-3.342618
-1.357466,-2.643172,-2.991453,-1.265823,-4.048583,-2.371542,-3.802281,-0.378788,-4,-4.181185,-4.013378,0.33557,-0.666667,1.010101,-0.33557,-2.931596,-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749,-2.305476
1.834862,-1.357466,-2.643172,-2.991453,-1.265823,-4.048583,-2.371542,-3.802281,-0.378788,-4,-4.181185,-4.013378,0.33557,-0.666667,1.010101,-0.33557,-2.931596,-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382,5.014749
3.603604,1.834862,-1.357466,-2.643172,-2.991453,-1.265823,-4.048583,-2.371542,-3.802281,-0.378788,-4,-4.181185,-4.013378,0.33557,-0.666667,1.010101,-0.33557,-2.931596,-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634,4.494382
3.478261,3.603604,1.834862,-1.357466,-2.643172,-2.991453,-1.265823,-4.048583,-2.371542,-3.802281,-0.378788,-4,-4.181185,-4.013378,0.33557,-0.666667,1.010101,-0.33557,-2.931596,-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797,0.537634
3.361345,3.478261,3.603604,1.834862,-1.357466,-2.643172,-2.991453,-1.265823,-4.048583,-2.371542,-3.802281,-0.378788,-4,-4.181185,-4.013378,0.33557,-0.666667,1.010101,-0.33557,-2.931596,-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802,-2.673797
2.439024,3.361345,3.478261,3.603604,1.834862,-1.357466,-2.643172,-2.991453,-1.265823,-4.048583,-2.371542,-3.802281,-0.378788,-4,-4.181185,-4.013378,0.33557,-0.666667,1.010101,-0.33557,-2.931596,-5.246914,-4.705882,-1.734104,-1.424501,2.332362,0,-3.651685,-2.197802
